14:43:27.377492,1,2,2375,2375
14:43:27.387998,2,5,2250,2312
14:43:27.399315,3,8,2375,2333
14:43:27.409489,4,11,2375,2343
14:43:27.420755,5,14,2375,2350
14:43:27.432111,6,17,2375,2354
14:43:27.443397,7,20,2250,2339
14:43:27.453564,8,22,2250,2328
14:43:27.464841,9,25,2375,2333
14:43:27.476130,10,28,2375,2337
14:43:27.487438,11,31,2375,2340
14:43:27.497627,12,34,2375,2343
14:43:27.508892,13,37,2375,2346
14:43:27.520151,14,40,2375,2348
14:43:27.531418,15,43,2125,2333
14:43:27.541700,16,46,2375,2336
14:43:27.553137,17,49,2375,2338
14:43:27.564422,18,51,2250,2333
14:43:27.575515,19,54,2250,2329
14:43:27.585814,20,57,2375,2331
14:43:27.597095,21,60,2375,2333
14:43:27.608350,22,63,2375,2335
14:43:27.618512,23,66,2125,2326
14:43:27.629771,24,68,2250,2322
14:43:27.641080,25,71,2375,2325
14:43:27.652411,26,74,2375,2326
14:43:27.662607,27,77,2625,2338
14:43:27.673903,28,81,2500,2343
14:43:27.685195,29,83,2375,2344
14:43:27.696493,30,86,2250,2341
14:43:27.707770,31,89,2250,2338
14:43:27.719039,32,92,2375,2339
14:43:27.730299,33,95,2375,2340
14:43:27.740509,34,98,2375,2341
14:43:27.751785,35,101,2250,2339
14:43:27.763056,36,104,2375,2340
14:43:27.774153,37,106,2375,2341
14:43:27.785535,38,109,2375,2342
14:43:27.796841,39,112,2375,2343
14:43:27.808114,40,115,2375,2343
14:43:27.819381,41,118,2375,2344
14:43:27.829565,42,121,2250,2342
14:43:27.840843,43,124,2375,2343
14:43:27.852120,44,127,2375,2343
14:43:27.863379,45,130,2375,2344
14:43:27.873573,46,133,2375,2345
14:43:27.884889,47,136,2375,2345
14:43:27.896166,48,138,2250,2343
14:43:27.907433,49,141,2375,2344
14:43:27.918701,50,144,2375,2345
14:43:27.929962,51,147,2375,2345
14:43:27.941313,52,150,2250,2343
14:43:27.951580,53,153,2375,2344
14:43:27.962855,54,156,2375,2344
14:43:27.973944,55,159,2375,2345
14:43:27.985345,56,162,2375,2346
14:43:27.995531,57,165,2375,2346
14:43:28.006802,58,168,2375,2347
14:43:28.018084,59,170,2250,2345
14:43:28.029361,60,173,2250,2343
14:43:28.039528,61,176,2375,2344
14:43:28.050847,62,179,2375,2344
14:43:28.062132,63,182,2375,2345
14:43:28.073429,64,185,2375,2345
14:43:28.083634,65,188,2375,2346
14:43:28.094910,66,191,2375,2346
14:43:28.106201,67,194,2375,2347
14:43:28.117472,68,196,2250,2345
14:43:28.128732,69,199,2375,2346
14:43:28.140007,70,202,2375,2346
14:43:28.151367,71,205,2250,2345
14:43:28.161614,72,208,2375,2345
14:43:28.172723,73,211,2375,2345
14:43:28.184127,74,214,2375,2346
14:43:28.195400,75,217,2375,2346
14:43:28.205572,76,220,2500,2348
14:43:28.216840,77,223,2750,2353
14:43:28.228102,78,228,3750,2371
14:43:28.239504,79,232,3500,2386
14:43:28.250043,80,237,3500,2400
14:43:28.261774,81,241,3500,2413
14:43:28.272300,82,245,3500,2426
14:43:28.282717,83,250,3625,2441
14:43:28.294099,84,254,3625,2455
14:43:28.305380,85,259,3625,2469
14:43:28.315555,86,263,3625,2482
14:43:28.326815,87,267,3500,2494
14:43:28.338077,88,272,3500,2505
14:43:28.349381,89,276,3500,2516
14:43:28.359559,90,280,3500,2527
14:43:28.371742,91,285,3500,2538
14:43:28.383163,92,289,3625,2550
14:43:28.394469,93,294,3625,2561
14:43:28.405746,94,298,3500,2571
14:43:28.417039,95,302,3625,2582
14:43:28.428310,96,307,3500,2592
14:43:28.438492,97,311,3500,2601
14:43:28.449798,98,315,3500,2611
14:43:28.461077,99,320,3500,2620
14:43:28.472398,100,324,3500,2628
14:43:28.482608,101,329,3625,2638
14:43:28.493913,102,333,3625,2648
14:43:28.505188,103,337,3625,2657
14:43:28.516458,104,342,3500,2665
14:43:28.527720,105,346,3500,2673
14:43:28.538983,106,350,3500,2681
14:43:28.550293,107,355,3500,2689
14:43:28.560473,108,360,3875,2700
14:43:28.572700,109,364,3625,2708
14:43:28.584117,110,368,3625,2717
14:43:28.595428,111,373,3625,2725
14:43:28.605618,112,377,3625,2733
14:43:28.616884,113,382,3500,2740
14:43:28.628143,114,386,3625,2747
14:43:28.639416,115,391,3625,2755
14:43:28.649633,116,395,3500,2761
14:43:28.660914,117,400,3625,2769
14:43:28.672177,118,404,3625,2776
14:43:28.683472,119,408,3500,2782
14:43:28.694763,120,413,3625,2789
14:43:28.706029,121,417,3500,2795
14:43:28.717300,122,422,3625,2802
14:43:28.727561,123,426,3500,2808
14:43:28.738842,124,430,3625,2814
14:43:28.750143,125,435,3625,2821
14:43:28.761425,126,439,3625,2827
14:43:28.772656,127,444,3625,2833
14:43:28.782976,128,448,3625,2839
14:43:28.794288,129,453,3625,2846
14:43:28.804490,130,457,3500,2851
14:43:28.815763,131,461,3500,2856
14:43:28.827042,132,466,3625,2861
14:43:28.838311,133,470,3625,2867
14:43:28.848481,134,475,3625,2873
14:43:28.859793,135,479,3625,2878
14:43:28.871057,136,484,3625,2884
14:43:28.882397,137,488,3500,2888
14:43:28.892622,138,493,3625,2894
14:43:28.903896,139,497,3625,2899
14:43:28.915165,140,502,3625,2904
14:43:28.926425,141,506,3625,2909
14:43:28.936597,142,510,3625,2914
14:43:28.947855,143,515,3625,2919
14:43:28.959152,144,519,3625,2924
14:43:28.970251,145,524,3625,2929
14:43:28.980638,146,528,3625,2934
14:43:28.991950,147,533,3625,2938
14:43:29.003239,148,537,3625,2943
14:43:29.014525,149,542,3625,2948
14:43:29.025789,150,546,3625,2952
14:43:29.037098,151,551,3625,2957
14:43:29.048380,152,555,3625,2961
14:43:29.058596,153,560,3625,2965
14:43:29.069867,154,564,3625,2970
14:43:29.081166,155,569,3750,2975
14:43:29.092573,156,573,3625,2979
14:43:29.103863,157,578,3625,2983
14:43:29.115134,158,582,3625,2987
14:43:29.126395,159,587,3750,2992
14:43:29.136584,160,591,3750,2996
14:43:29.147844,161,596,3625,3000
14:43:29.159153,162,601,3750,3005
14:43:29.170252,163,605,3750,3010
14:43:29.180649,164,610,3750,3014
14:43:29.191966,165,614,3625,3018
14:43:29.203251,166,619,3750,3022
14:43:29.214522,167,624,3750,3027
14:43:29.225793,168,629,4000,3032
14:43:29.237076,169,634,4500,3041
14:43:29.248339,170,641,5250,3054
14:43:29.258513,171,647,5375,3068
14:43:29.269823,172,654,5500,3082
14:43:29.281226,173,661,5375,3095
14:43:29.291745,174,667,5500,3109
14:43:29.303158,175,674,5500,3122
14:43:29.314483,176,681,5500,3136
14:43:29.325754,177,688,5500,3149
14:43:29.337024,178,695,5500,3163
14:43:29.348308,179,701,5500,3176
14:43:29.358521,180,708,5500,3188
14:43:29.370774,181,715,5500,3201
14:43:29.382164,182,722,5500,3214
14:43:29.393491,183,729,5500,3226
14:43:29.404793,184,735,5500,3239
14:43:29.416070,185,742,5500,3251
14:43:29.427337,186,749,5500,3263
14:43:29.437514,187,756,5500,3275
14:43:29.448770,188,763,5625,3287
14:43:29.460044,189,769,5500,3299
14:43:29.471416,190,776,5500,3311
14:43:29.481655,191,783,5625,3323
14:43:29.492950,192,790,5500,3334
14:43:29.504253,193,797,5625,3346
14:43:29.515526,194,804,5625,3358
14:43:29.526788,195,811,5625,3369
14:43:29.538053,196,818,5625,3381
14:43:29.549326,197,825,5625,3392
14:43:29.559517,198,831,5500,3403
14:43:29.571730,199,838,5625,3414
