14:44:29.181798,1,15,12250,12250
14:44:29.192288,2,30,12250,12250
14:44:29.202677,3,45,12125,12208
14:44:29.214083,4,60,12125,12187
14:44:29.225523,5,75,12125,12175
14:44:29.235788,6,90,12125,12167
14:44:29.247186,7,105,12250,12178
14:44:29.258537,8,120,12250,12187
14:44:29.269866,9,135,12250,12194
14:44:29.281184,10,150,12125,12187
14:44:29.292613,11,165,12125,12182
14:44:29.303928,12,180,12125,12177
14:44:29.315237,13,195,12125,12173
14:44:29.326542,14,210,12250,12178
14:44:29.337922,15,225,12250,12183
14:44:29.349241,16,240,12125,12180
14:44:29.360571,17,255,12125,12176
14:44:29.371926,18,270,12125,12173
14:44:29.383474,19,285,12250,12178
14:44:29.393803,20,300,12250,12181
14:44:29.405131,21,315,12125,12178
14:44:29.416429,22,330,12250,12182
14:44:29.426632,23,345,12250,12185
14:44:29.437969,24,360,12125,12182
14:44:29.449281,25,375,12125,12180
14:44:29.459514,26,391,12250,12183
14:44:29.470876,27,406,12125,12180
14:44:29.482218,28,421,12125,12178
14:44:29.493562,29,435,12125,12177
14:44:29.504930,30,451,12250,12179
14:44:29.516290,31,466,12125,12177
14:44:29.526549,32,481,12125,12176
14:44:29.537960,33,496,12125,12174
14:44:29.549326,34,510,12125,12173
14:44:29.559580,35,525,12125,12171
14:44:29.570942,36,541,12250,12173
14:44:29.583077,37,556,12250,12176
14:44:29.594568,38,571,12250,12178
14:44:29.606004,39,586,12250,12179
14:44:29.617374,40,601,12125,12178
14:44:29.627652,41,616,12250,12180
14:44:29.639024,42,631,12250,12181
14:44:29.650346,43,646,12125,12180
14:44:29.660650,44,661,12125,12179
14:44:29.672003,45,676,12125,12178
14:44:29.683311,46,691,12125,12177
14:44:29.693514,47,706,12125,12175
14:44:29.704804,48,721,12125,12174
14:44:29.716114,49,736,12125,12173
14:44:29.727413,50,751,12125,12172
14:44:29.737613,51,766,12250,12174
14:44:29.748986,52,781,12125,12173
14:44:29.760307,53,796,12250,12174
14:44:29.770534,54,811,12250,12176
14:44:29.782698,55,826,12125,12175
14:44:29.793025,56,841,12250,12176
14:44:29.804330,57,856,12125,12175
14:44:29.814518,58,871,12125,12174
14:44:29.825823,59,886,12125,12174
14:44:29.837148,60,901,12250,12175
14:44:29.848499,61,916,12125,12174
14:44:29.858732,62,931,12125,12173
14:44:29.870067,63,946,12250,12174
14:44:29.881430,64,962,12250,12176
14:44:29.891738,65,977,12125,12175
14:44:29.903109,66,992,12125,12174
14:44:29.914502,67,1007,12250,12175
14:44:29.924780,68,1022,12125,12175
14:44:29.936121,69,1037,12250,12176
14:44:29.947470,70,1052,12125,12175
14:44:29.957754,71,1067,12250,12176
14:44:29.969137,72,1082,12250,12177
14:44:29.981184,73,1097,12250,12178
14:44:29.991603,74,1112,12250,12179
14:44:30.002969,75,1123,8750,12133
14:44:30.014319,76,1129,5000,12039
14:44:30.024782,77,1134,4000,11935
14:44:30.036690,78,1139,3750,11830
14:44:30.047429,79,1143,3625,11726
14:44:30.058106,80,1148,3625,11625
14:44:30.069820,81,1152,3625,11526
14:44:30.081427,82,1157,3625,11430
14:44:30.091804,83,1161,3625,11336
14:44:30.103124,84,1166,3625,11244
14:44:30.114436,85,1170,3500,11153
14:44:30.124646,86,1174,3500,11064
14:44:30.135934,87,1179,3625,10978
14:44:30.147292,88,1183,3625,10895
14:44:30.157517,89,1187,3500,10812
14:44:30.168827,90,1192,3500,10730
14:44:30.180296,91,1196,3625,10652
14:44:30.190683,92,1201,3500,10575
14:44:30.202049,93,1205,3625,10500
14:44:30.213404,94,1210,3625,10427
14:44:30.223690,95,1214,3500,10354
14:44:30.235095,96,1218,3500,10282
14:44:30.246514,97,1223,3625,10214
14:44:30.256774,98,1227,3500,10145
14:44:30.268089,99,1231,3625,10079
14:44:30.279438,100,1236,3625,10015
14:44:30.289652,101,1240,3500,9950
14:44:30.300989,102,1245,3625,9888
14:44:30.312285,103,1249,3625,9827
14:44:30.322563,104,1254,3625,9768
14:44:30.333873,105,1258,3500,9708
14:44:30.345158,106,1262,3500,9650
14:44:30.356511,107,1267,3625,9593
14:44:30.367803,108,1271,3625,9538
14:44:30.379277,109,1276,3500,9483
14:44:30.389592,110,1280,3625,9429
14:44:30.400906,111,1284,3500,9376
14:44:30.412204,112,1289,3500,9323
14:44:30.423607,113,1293,3500,9272
14:44:30.435108,114,1297,3500,9221
14:44:30.446704,115,1302,3625,9173
14:44:30.458152,116,1306,3625,9125
14:44:30.469525,117,1311,3625,9078
14:44:30.480927,118,1315,3625,9032
14:44:30.492267,119,1320,3625,8986
14:44:30.503578,120,1324,3625,8941
14:44:30.514932,121,1329,3500,8896
14:44:30.526254,122,1333,3625,8853
14:44:30.537573,123,1338,3625,8811
14:44:30.548969,124,1342,3625,8769
14:44:30.560321,125,1346,3625,8728
14:44:30.570553,126,1351,3500,8686
14:44:30.582118,127,1355,3625,8646
14:44:30.593528,128,1360,3625,8607
14:44:30.604850,129,1364,3625,8569
14:44:30.616161,130,1369,3625,8531
14:44:30.627456,131,1373,3625,8493
14:44:30.638771,132,1378,3625,8456
14:44:30.650121,133,1382,3625,8420
14:44:30.661483,134,1387,3625,8384
14:44:30.671746,135,1391,3625,8349
14:44:30.683087,136,1396,3625,8314
14:44:30.694389,137,1400,3625,8280
14:44:30.704599,138,1404,3625,8246
14:44:30.722222,139,1409,3625,8213
14:44:30.732646,140,1414,3750,8181
14:44:30.744031,141,1418,3625,8149
14:44:30.755450,142,1423,3625,8117
14:44:30.765701,143,1427,3750,8086
14:44:30.777036,144,1432,3625,8055
14:44:30.788558,145,1436,3625,8025
14:44:30.798870,146,1441,3750,7995
14:44:30.810178,147,1445,3750,7967
14:44:30.821513,148,1450,3750,7938
14:44:30.832832,149,1455,3750,7910
14:44:30.844150,150,1459,3625,7881
14:44:30.855512,151,1464,3750,7854
14:44:30.865740,152,1468,3750,7827
14:44:30.877075,153,1473,3750,7800
14:44:30.888404,154,1478,3750,7774
14:44:30.898608,155,1482,3750,7748
14:44:30.909906,156,1487,3750,7722
14:44:30.921195,157,1492,3750,7697
14:44:30.932620,158,1496,3750,7672
14:44:30.943942,159,1501,3750,7648
14:44:30.955239,160,1506,3875,7624
14:44:30.966540,161,1510,3875,7601
14:44:30.977875,162,1515,3875,7578
14:44:30.989385,163,1520,3875,7555
14:44:30.999779,164,1525,3875,7533
14:44:31.011160,165,1530,4125,7512
14:44:31.022603,166,1536,4875,7496
14:44:31.033956,167,1542,5375,7483
14:44:31.045291,168,1549,5500,7471
14:44:31.055554,169,1556,5500,7460
14:44:31.066893,170,1563,5625,7449
14:44:31.078334,171,1570,5500,7438
14:44:31.088958,172,1577,5625,7427
14:44:31.100382,173,1584,5625,7417
14:44:31.110659,174,1591,5625,7406
14:44:31.122034,175,1598,5625,7396
14:44:31.133402,176,1604,5625,7386
14:44:31.143641,177,1611,5625,7376
14:44:31.155015,178,1618,5625,7366
14:44:31.166349,179,1625,5625,7357
14:44:31.176574,180,1632,5625,7347
14:44:31.188136,181,1639,5750,7338
14:44:31.199553,182,1646,5750,7329
14:44:31.210884,183,1654,5750,7321
14:44:31.222179,184,1661,5625,7312
14:44:31.233490,185,1668,5750,7303
14:44:31.244798,186,1675,5750,7295
14:44:31.256130,187,1682,5750,7286
14:44:31.267434,188,1689,5750,7278
14:44:31.277627,189,1696,5750,7270
14:44:31.288935,190,1703,5750,7262
14:44:31.300263,191,1710,5875,7255
14:44:31.311568,192,1717,5750,7247
14:44:31.322903,193,1725,5750,7239
14:44:31.334214,194,1732,5875,7232
14:44:31.345531,195,1739,5875,7225
14:44:31.356892,196,1746,5875,7218
14:44:31.368193,197,1754,5875,7212
14:44:31.379499,198,1761,5875,7205
14:44:31.391002,199,1768,5875,7198
14:44:31.402497,200,1775,6000,7192
14:44:31.412743,201,1783,5875,7186
14:44:31.424092,202,1790,5875,7179
14:44:31.435453,203,1797,6000,7173
14:44:31.445733,204,1805,6000,7168
14:44:31.457192,205,1812,6000,7162
14:44:31.468552,206,1819,5875,7156
14:44:31.479908,207,1827,5875,7149
14:44:31.491407,208,1834,6000,7144
14:44:31.501679,209,1846,9750,7156
14:44:31.513026,210,1882,29375,7262
14:44:31.524318,211,1911,23125,7337
14:44:31.534532,212,1939,22875,7411
14:44:31.545829,213,1967,22875,7483
14:44:31.557197,214,1996,22875,7555
14:44:31.568518,215,2022,21125,7618
14:44:31.579825,216,2072,40876,7772
14:44:31.591334,217,2138,53001,7981
14:44:31.601759,218,2186,39251,8124
14:44:31.613146,219,2234,38626,8263
14:44:31.624531,220,2282,38626,8401
14:44:31.635926,221,2328,37251,8532
14:44:31.647304,222,2375,38251,8666
14:44:31.657634,223,2422,38501,8800
14:44:31.668974,224,2470,38501,8932
14:44:31.680297,225,2517,38501,9064
14:44:31.690541,226,2565,38501,9194
14:44:31.701873,227,2612,38501,9323
14:44:31.713227,228,2660,38376,9450
14:44:31.723512,229,2707,38501,9577
14:44:31.734847,230,2755,38501,9703
14:44:31.746158,231,2802,38501,9828
14:44:31.757509,232,2850,38501,9951
14:44:31.768814,233,2897,38376,10073
14:44:31.780125,234,2945,38376,10194
14:44:31.791758,235,2992,38501,10315
14:44:31.803202,236,3040,38501,10434
14:44:31.814542,237,3087,38501,10553
14:44:31.825865,238,3135,38501,10670
14:44:31.837185,239,3182,38501,10786
14:44:31.848481,240,3230,38501,10902
14:44:31.860839,241,3277,38501,11016
14:44:31.871172,242,3325,38501,11130
14:44:31.882594,243,3372,38501,11243
14:44:31.893962,244,3420,38376,11354
14:44:31.905305,245,3467,38501,11465
14:44:31.915568,246,3515,38501,11575
14:44:31.926982,247,3562,38501,11684
14:44:31.938374,248,3610,38501,11792
14:44:31.948625,249,3657,38501,11899
14:44:31.959961,250,3705,38501,12005
14:44:31.971422,251,3753,38501,12111
14:44:31.981706,252,3800,38501,12216
14:44:31.993866,253,3848,38501,12320
14:44:32.005309,254,3895,38501,12423
14:44:32.015555,255,3943,38501,12525
14:44:32.026890,256,3990,38376,12626
14:44:32.038229,257,4038,38501,12727
14:44:32.049560,258,4085,38501,12826
14:44:32.060938,259,4133,38501,12926
14:44:32.072258,260,4180,38376,13023
14:44:32.083607,261,4228,38501,13121
14:44:32.094955,262,4275,38501,13218
